,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,license,dateupload,datetaken,datetakengranularity,datetakenunknown,views,machine_tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,url_o,height_o,width_o,url_m,height_m,width_m,url_t,height_t,width_t,url_n,height_n,width_n
14610472869,14610472869,12639178@N07,c408294752,5573,6,"Gletscher-Gemswurz , NGIDn1196523970",1,0,0,0,1406841505,2014-07-23 11:29:24,0,0,42,,47.047272,12.684555,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5573/14610472869_7f88efe479_o.jpg,3968,2976,https://live.staticflickr.com/5573/14610472869_c408294752.jpg,500,375,https://live.staticflickr.com/5573/14610472869_c408294752_t.jpg,100,75,https://live.staticflickr.com/5573/14610472869_c408294752_n.jpg,320,240
14774136196,14774136196,12639178@N07,bf58ac79c8,2927,3,"Gletscher-Gemswurz , NGID769974193",1,0,0,0,1406841497,2014-07-23 11:29:14,0,0,34,,47.047272,12.684555,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2927/14774136196_bc84269995_o.jpg,3968,2976,https://live.staticflickr.com/2927/14774136196_bf58ac79c8.jpg,500,375,https://live.staticflickr.com/2927/14774136196_bf58ac79c8_t.jpg,100,75,https://live.staticflickr.com/2927/14774136196_bf58ac79c8_n.jpg,320,240
14790208401,14790208401,12639178@N07,9a2fa438e9,2929,3,"Lilium bulbiferum, NGIDn800359276",1,0,0,0,1406806112,2014-07-23 18:03:52,0,0,72,,47.029166,12.690555,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2929/14790208401_bfe7e7b673_o.jpg,2976,3968,https://live.staticflickr.com/2929/14790208401_9a2fa438e9.jpg,375,500,https://live.staticflickr.com/2929/14790208401_9a2fa438e9_t.jpg,75,100,https://live.staticflickr.com/2929/14790208401_9a2fa438e9_n.jpg,240,320
14749027305,14749027305,63690052@N06,7e446e45c6,5590,6,Berge,1,0,0,0,1406384024,2014-07-25 13:30:13,0,0,4390,,47.042430,12.622236,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5590/14749027305_2c74308a01_o.jpg,2374,3164,https://live.staticflickr.com/5590/14749027305_7e446e45c6.jpg,375,500,https://live.staticflickr.com/5590/14749027305_7e446e45c6_t.jpg,75,100,https://live.staticflickr.com/5590/14749027305_7e446e45c6_n.jpg,240,320
14104298319,14104298319,123503969@N08,9f12b0e6fe,5160,6,täglich grüßt das Murmeltier (°|°),1,0,0,6,1401287893,2014-05-25 09:07:02,0,0,300,,47.039072,12.691560,15,0,2q4ko8hUUbMkteU,539433,1,0,0,0,https://live.staticflickr.com/5160/14104298319_3f3fa295b0_o.jpg,2006,3017,https://live.staticflickr.com/5160/14104298319_9f12b0e6fe.jpg,332,500,https://live.staticflickr.com/5160/14104298319_9f12b0e6fe_t.jpg,66,100,https://live.staticflickr.com/5160/14104298319_9f12b0e6fe_n.jpg,213,320
13661431715,13661431715,122188284@N07,defa035175,3767,4,,1,0,0,0,1396771741,2013-03-16 10:51:58,0,0,42,flickrandroidapp:filter=none,47.002055,12.633941,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/3767/13661431715_ec06c208a5_o.jpg,3000,4000,https://live.staticflickr.com/3767/13661431715_defa035175.jpg,375,500,https://live.staticflickr.com/3767/13661431715_defa035175_t.jpg,75,100,https://live.staticflickr.com/3767/13661431715_defa035175_n.jpg,240,320
13661439343,13661439343,122188284@N07,e047797179,3669,4,,1,0,0,0,1396771657,2013-03-16 10:52:15,0,0,33,flickrandroidapp:filter=none,47.002011,12.633938,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/3669/13661439343_94ffa6f19c_o.jpg,3000,4000,https://live.staticflickr.com/3669/13661439343_e047797179.jpg,375,500,https://live.staticflickr.com/3669/13661439343_e047797179_t.jpg,75,100,https://live.staticflickr.com/3669/13661439343_e047797179_n.jpg,240,320
13661416093,13661416093,122188284@N07,cc48c537d3,3738,4,,1,0,0,0,1396771570,2013-03-16 10:54:03,0,0,31,flickrandroidapp:filter=none,47.002011,12.633966,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/3738/13661416093_0cc7753600_o.jpg,3000,4000,https://live.staticflickr.com/3738/13661416093_cc48c537d3.jpg,375,500,https://live.staticflickr.com/3738/13661416093_cc48c537d3_t.jpg,75,100,https://live.staticflickr.com/3738/13661416093_cc48c537d3_n.jpg,240,320
13169399505,13169399505,40484383@N00,5bbd2fc739,2194,3,Mike skinning up the splitboard as we prepare to ascent to the summit! #splitboarding #grossglockner #kals #mountaineering,1,0,0,0,1394898874,2014-03-15 11:54:34,0,1,108,uploaded:by=instagram foursquare:venue=501170aae4b0073bcf135bb5,47.007782,12.637483,16,0,uDgEnthUV7qXDhM,550642,1,0,0,0,https://live.staticflickr.com/2194/13169399505_95afaf7bfb_o.jpg,640,640,https://live.staticflickr.com/2194/13169399505_5bbd2fc739.jpg,500,500,https://live.staticflickr.com/2194/13169399505_5bbd2fc739_t.jpg,100,100,https://live.staticflickr.com/2194/13169399505_5bbd2fc739_n.jpg,320,320
13168468643,13168468643,40484383@N00,7e8f00e7eb,2514,3,"Had to hike up a steep couloir today with the crampons and trekking polls, the bag worked well to carry the splitboard! #splitboarding #absairbag #trekking #mountaineering #gear",1,0,0,0,1394895799,2014-03-15 11:03:19,0,1,132,uploaded:by=instagram foursquare:venue=501170aae4b0073bcf135bb5,47.007782,12.637483,16,0,uDgEnthUV7qXDhM,550642,1,0,0,0,https://live.staticflickr.com/2514/13168468643_d967570c17_o.jpg,640,640,https://live.staticflickr.com/2514/13168468643_7e8f00e7eb.jpg,500,500,https://live.staticflickr.com/2514/13168468643_7e8f00e7eb_t.jpg,100,100,https://live.staticflickr.com/2514/13168468643_7e8f00e7eb_n.jpg,320,320
13161127535,13161127535,40484383@N00,5a9420c72c,7259,8,"What in my bag for today's splitboarding adventure! Including some awesome gear from #völkl #voelkl and #bluetomato, and snacks, iPhone, etc #splitboarding #snowboarding #backcountry #austria #gradonna #whatsinmybag",1,0,0,0,1394864329,2014-03-15 02:18:49,0,1,304,uploaded:by=instagram foursquare:venue=5096e6eae4b07ba8c74afd9b,47.014980,12.636788,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/7259/13161127535_5db7484fe9_o.jpg,640,640,https://live.staticflickr.com/7259/13161127535_5a9420c72c.jpg,500,500,https://live.staticflickr.com/7259/13161127535_5a9420c72c_t.jpg,100,100,https://live.staticflickr.com/7259/13161127535_5a9420c72c_n.jpg,320,320
9523286771,9523286771,46687906@N08,71113d897e,3813,4,DSCN3095,1,0,0,4,1376677939,2013-08-03 11:50:32,0,0,79,,47.038113,12.623705,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3813/9523286771_21834d35a0_o.jpg,2736,3648,https://live.staticflickr.com/3813/9523286771_71113d897e.jpg,375,500,https://live.staticflickr.com/3813/9523286771_71113d897e_t.jpg,75,100,https://live.staticflickr.com/3813/9523286771_71113d897e_n.jpg,240,320
9526067428,9526067428,46687906@N08,c8736deb86,7328,8,DSCN3096,1,0,0,4,1376677939,2013-08-03 12:01:59,0,0,81,,47.040430,12.622430,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7328/9526067428_97274f707f_o.jpg,2736,3648,https://live.staticflickr.com/7328/9526067428_c8736deb86.jpg,375,500,https://live.staticflickr.com/7328/9526067428_c8736deb86_t.jpg,75,100,https://live.staticflickr.com/7328/9526067428_c8736deb86_n.jpg,240,320
9526065108,9526065108,46687906@N08,32bc507019,2828,3,DSCN3097,1,0,0,4,1376677940,2013-08-03 12:02:08,0,0,81,,47.040430,12.622430,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2828/9526065108_80f3e45cab_o.jpg,2736,3648,https://live.staticflickr.com/2828/9526065108_32bc507019.jpg,375,500,https://live.staticflickr.com/2828/9526065108_32bc507019_t.jpg,75,100,https://live.staticflickr.com/2828/9526065108_32bc507019_n.jpg,240,320
9523279419,9523279419,46687906@N08,c170086d98,2854,3,DSCN3098,1,0,0,4,1376677941,2013-08-03 12:02:19,0,0,89,,47.040430,12.622430,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2854/9523279419_c342331cde_o.jpg,2736,3648,https://live.staticflickr.com/2854/9523279419_c170086d98.jpg,375,500,https://live.staticflickr.com/2854/9523279419_c170086d98_t.jpg,75,100,https://live.staticflickr.com/2854/9523279419_c170086d98_n.jpg,240,320
9523273219,9523273219,46687906@N08,8813855a88,5456,6,DSCN3057,1,0,0,4,1376677943,2013-08-03 10:45:54,0,0,75,,47.028052,12.639091,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5456/9523273219_ec805c33c2_o.jpg,2110,3171,https://live.staticflickr.com/5456/9523273219_8813855a88.jpg,333,500,https://live.staticflickr.com/5456/9523273219_8813855a88_t.jpg,67,100,https://live.staticflickr.com/5456/9523273219_8813855a88_n.jpg,213,320
9523271795,9523271795,46687906@N08,9e79a4d792,5477,6,DSCN3058,1,0,0,4,1376677944,2013-08-03 10:46:01,0,0,269,,47.028013,12.639108,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5477/9523271795_9fbfe2239d_o.jpg,2736,3648,https://live.staticflickr.com/5477/9523271795_9e79a4d792.jpg,375,500,https://live.staticflickr.com/5477/9523271795_9e79a4d792_t.jpg,75,100,https://live.staticflickr.com/5477/9523271795_9e79a4d792_n.jpg,240,320
9523269773,9523269773,46687906@N08,1ba32631e3,3753,4,DSCN3059,1,0,0,4,1376677945,2013-08-03 10:46:21,0,0,68,,47.027900,12.639155,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3753/9523269773_1693a0b935_o.jpg,2736,3648,https://live.staticflickr.com/3753/9523269773_1ba32631e3.jpg,375,500,https://live.staticflickr.com/3753/9523269773_1ba32631e3_t.jpg,75,100,https://live.staticflickr.com/3753/9523269773_1ba32631e3_n.jpg,240,320
9523267659,9523267659,46687906@N08,2e49b712db,2842,3,DSCN3060,1,0,0,4,1376677946,2013-08-03 10:46:29,0,0,71,,47.028127,12.639125,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2842/9523267659_6ae2961c2a_o.jpg,2736,3648,https://live.staticflickr.com/2842/9523267659_2e49b712db.jpg,375,500,https://live.staticflickr.com/2842/9523267659_2e49b712db_t.jpg,75,100,https://live.staticflickr.com/2842/9523267659_2e49b712db_n.jpg,240,320
9526048842,9526048842,46687906@N08,f9631f12f7,5537,6,DSCN3061,1,0,0,4,1376677946,2013-08-03 10:46:35,0,0,238,,47.028330,12.639097,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5537/9526048842_8d30302e15_o.jpg,2736,3648,https://live.staticflickr.com/5537/9526048842_f9631f12f7.jpg,375,500,https://live.staticflickr.com/5537/9526048842_f9631f12f7_t.jpg,75,100,https://live.staticflickr.com/5537/9526048842_f9631f12f7_n.jpg,240,320
9526046804,9526046804,46687906@N08,b7b0632e32,5540,6,DSCN3062,1,0,0,4,1376677947,2013-08-03 10:56:02,0,0,89,,47.025388,12.633241,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/5540/9526046804_0cb3e98617_o.jpg,2736,3648,https://live.staticflickr.com/5540/9526046804_b7b0632e32.jpg,375,500,https://live.staticflickr.com/5540/9526046804_b7b0632e32_t.jpg,75,100,https://live.staticflickr.com/5540/9526046804_b7b0632e32_n.jpg,240,320
9526044468,9526044468,46687906@N08,cf0cfb6693,5454,6,DSCN3063,1,0,0,4,1376677948,2013-08-03 10:56:17,0,0,100,,47.025413,12.633025,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/5454/9526044468_a4b65c15d8_o.jpg,2736,3648,https://live.staticflickr.com/5454/9526044468_cf0cfb6693.jpg,375,500,https://live.staticflickr.com/5454/9526044468_cf0cfb6693_t.jpg,75,100,https://live.staticflickr.com/5454/9526044468_cf0cfb6693_n.jpg,240,320
9523259285,9523259285,46687906@N08,d692fe71d6,2888,3,DSCN3064,1,0,0,4,1376677949,2013-08-03 11:00:12,0,0,101,,47.025919,12.631205,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/2888/9523259285_e20927257d_o.jpg,2736,3648,https://live.staticflickr.com/2888/9523259285_d692fe71d6.jpg,375,500,https://live.staticflickr.com/2888/9523259285_d692fe71d6_t.jpg,75,100,https://live.staticflickr.com/2888/9523259285_d692fe71d6_n.jpg,240,320
9526039910,9526039910,46687906@N08,dc91dc2587,7347,8,DSCN3065,1,0,0,4,1376677949,2013-08-03 11:00:45,0,0,115,,47.026125,12.631036,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/7347/9526039910_68dd11b4c0_o.jpg,2736,3648,https://live.staticflickr.com/7347/9526039910_dc91dc2587.jpg,375,500,https://live.staticflickr.com/7347/9526039910_dc91dc2587_t.jpg,75,100,https://live.staticflickr.com/7347/9526039910_dc91dc2587_n.jpg,240,320
9523254985,9523254985,46687906@N08,8de83ff903,2835,3,DSCN3066,1,0,0,4,1376677950,2013-08-03 11:02:15,0,0,111,,47.026213,12.630636,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/2835/9523254985_65079a7a70_o.jpg,2736,3648,https://live.staticflickr.com/2835/9523254985_8de83ff903.jpg,375,500,https://live.staticflickr.com/2835/9523254985_8de83ff903_t.jpg,75,100,https://live.staticflickr.com/2835/9523254985_8de83ff903_n.jpg,240,320
9523252839,9523252839,46687906@N08,4e90a5ba09,2869,3,DSCN3067,1,0,0,4,1376677951,2013-08-03 11:04:43,0,0,73,,47.030077,12.630455,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2869/9523252839_94bbd0c76a_o.jpg,2736,3648,https://live.staticflickr.com/2869/9523252839_4e90a5ba09.jpg,375,500,https://live.staticflickr.com/2869/9523252839_4e90a5ba09_t.jpg,75,100,https://live.staticflickr.com/2869/9523252839_4e90a5ba09_n.jpg,240,320
9526033444,9526033444,46687906@N08,27f2c3399c,3823,4,DSCN3068,1,0,0,4,1376677951,2013-08-03 11:09:23,0,0,101,,47.024297,12.626616,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/3823/9526033444_04694771c0_o.jpg,2736,3648,https://live.staticflickr.com/3823/9526033444_27f2c3399c.jpg,375,500,https://live.staticflickr.com/3823/9526033444_27f2c3399c_t.jpg,75,100,https://live.staticflickr.com/3823/9526033444_27f2c3399c_n.jpg,240,320
9526031262,9526031262,46687906@N08,753ae6b8a7,7408,8,DSCN3069,1,0,0,4,1376677952,2013-08-03 11:09:35,0,0,98,,47.024580,12.626577,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/7408/9526031262_6ae523047c_o.jpg,2736,3648,https://live.staticflickr.com/7408/9526031262_753ae6b8a7.jpg,375,500,https://live.staticflickr.com/7408/9526031262_753ae6b8a7_t.jpg,75,100,https://live.staticflickr.com/7408/9526031262_753ae6b8a7_n.jpg,240,320
9523246245,9523246245,46687906@N08,01a3804e1e,3672,4,DSCN3070,1,0,0,4,1376677953,2013-08-03 11:14:43,0,0,73,,47.027752,12.624050,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3672/9523246245_eff8c09c9d_o.jpg,2736,3648,https://live.staticflickr.com/3672/9523246245_01a3804e1e.jpg,375,500,https://live.staticflickr.com/3672/9523246245_01a3804e1e_t.jpg,75,100,https://live.staticflickr.com/3672/9523246245_01a3804e1e_n.jpg,240,320
9526026744,9526026744,46687906@N08,00b674652a,3828,4,DSCN3071,1,0,0,4,1376677953,2013-08-03 11:14:49,0,0,89,,47.027797,12.624027,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3828/9526026744_905f51c61c_o.jpg,2736,3648,https://live.staticflickr.com/3828/9526026744_00b674652a.jpg,375,500,https://live.staticflickr.com/3828/9526026744_00b674652a_t.jpg,75,100,https://live.staticflickr.com/3828/9526026744_00b674652a_n.jpg,240,320
9523241411,9523241411,46687906@N08,25195d842d,7360,8,DSCN3072,1,0,0,4,1376677954,2013-08-03 11:20:23,0,0,85,,47.029680,12.624158,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7360/9523241411_3cb41b1a56_o.jpg,2736,3648,https://live.staticflickr.com/7360/9523241411_25195d842d.jpg,375,500,https://live.staticflickr.com/7360/9523241411_25195d842d_t.jpg,75,100,https://live.staticflickr.com/7360/9523241411_25195d842d_n.jpg,240,320
9526022210,9526022210,46687906@N08,ed1729f65a,3695,4,DSCN3073,1,0,0,4,1376677954,2013-08-03 11:20:30,0,0,85,,47.029519,12.623980,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3695/9526022210_7131a6fbfe_o.jpg,2736,3648,https://live.staticflickr.com/3695/9526022210_ed1729f65a.jpg,375,500,https://live.staticflickr.com/3695/9526022210_ed1729f65a_t.jpg,75,100,https://live.staticflickr.com/3695/9526022210_ed1729f65a_n.jpg,240,320
9526019930,9526019930,46687906@N08,1597f5041a,2861,3,DSCN3074,1,0,0,4,1376677955,2013-08-03 11:24:20,0,0,92,,47.029152,12.622802,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2861/9526019930_d859f77a12_o.jpg,2736,3648,https://live.staticflickr.com/2861/9526019930_1597f5041a.jpg,375,500,https://live.staticflickr.com/2861/9526019930_1597f5041a_t.jpg,75,100,https://live.staticflickr.com/2861/9526019930_1597f5041a_n.jpg,240,320
9526017680,9526017680,46687906@N08,a37ca8681e,3686,4,DSCN3075,1,0,0,4,1376677956,2013-08-03 11:24:24,0,0,72,,47.029183,12.622852,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3686/9526017680_d07014ffb4_o.jpg,2736,3648,https://live.staticflickr.com/3686/9526017680_a37ca8681e.jpg,375,500,https://live.staticflickr.com/3686/9526017680_a37ca8681e_t.jpg,75,100,https://live.staticflickr.com/3686/9526017680_a37ca8681e_n.jpg,240,320
9523232383,9523232383,46687906@N08,db26950138,5345,6,DSCN3076,1,0,0,4,1376677957,2013-08-03 11:24:35,0,0,76,,47.029372,12.622911,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5345/9523232383_f597e5cdd5_o.jpg,2736,3648,https://live.staticflickr.com/5345/9523232383_db26950138.jpg,375,500,https://live.staticflickr.com/5345/9523232383_db26950138_t.jpg,75,100,https://live.staticflickr.com/5345/9523232383_db26950138_n.jpg,240,320
9523230173,9523230173,46687906@N08,582c8558c9,7394,8,DSCN3077,1,0,0,4,1376677958,2013-08-03 11:24:55,0,0,111,,47.029783,12.622236,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7394/9523230173_29427d0953_o.jpg,2736,3648,https://live.staticflickr.com/7394/9523230173_582c8558c9.jpg,375,500,https://live.staticflickr.com/7394/9523230173_582c8558c9_t.jpg,75,100,https://live.staticflickr.com/7394/9523230173_582c8558c9_n.jpg,240,320
9526010986,9526010986,46687906@N08,b64c0e0c0a,3752,4,DSCN3078,1,0,0,4,1376677958,2013-08-03 11:25:03,0,0,75,,47.029769,12.622325,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3752/9526010986_4cbd5c23f0_o.jpg,2736,3648,https://live.staticflickr.com/3752/9526010986_b64c0e0c0a.jpg,375,500,https://live.staticflickr.com/3752/9526010986_b64c0e0c0a_t.jpg,75,100,https://live.staticflickr.com/3752/9526010986_b64c0e0c0a_n.jpg,240,320
9526008896,9526008896,46687906@N08,ccfa940987,2809,3,DSCN3079,1,0,0,4,1376677959,2013-08-03 11:25:18,0,0,77,,47.029744,12.622494,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2809/9526008896_209ee85c38_o.jpg,2736,3648,https://live.staticflickr.com/2809/9526008896_ccfa940987.jpg,375,500,https://live.staticflickr.com/2809/9526008896_ccfa940987_t.jpg,75,100,https://live.staticflickr.com/2809/9526008896_ccfa940987_n.jpg,240,320
9523216233,9523216233,46687906@N08,29db8aa15c,3801,4,DSCN3084,1,0,0,4,1376677963,2013-08-03 11:33:13,0,0,79,,47.031177,12.621450,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3801/9523216233_91faca3151_o.jpg,2736,3648,https://live.staticflickr.com/3801/9523216233_29db8aa15c.jpg,375,500,https://live.staticflickr.com/3801/9523216233_29db8aa15c_t.jpg,75,100,https://live.staticflickr.com/3801/9523216233_29db8aa15c_n.jpg,240,320
9525996976,9525996976,46687906@N08,3abcef5c44,7355,8,DSCN3085,1,0,0,4,1376677963,2013-08-03 11:41:03,0,0,85,,47.032605,12.620966,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7355/9525996976_f99f30f1f9_o.jpg,2736,3648,https://live.staticflickr.com/7355/9525996976_3abcef5c44.jpg,375,500,https://live.staticflickr.com/7355/9525996976_3abcef5c44_t.jpg,75,100,https://live.staticflickr.com/7355/9525996976_3abcef5c44_n.jpg,240,320
9523212049,9523212049,46687906@N08,94999e6d6a,3694,4,DSCN3086,1,0,0,4,1376677964,2013-08-03 11:41:23,0,0,84,,47.032502,12.621075,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3694/9523212049_736da5373c_o.jpg,2736,3648,https://live.staticflickr.com/3694/9523212049_94999e6d6a.jpg,375,500,https://live.staticflickr.com/3694/9523212049_94999e6d6a_t.jpg,75,100,https://live.staticflickr.com/3694/9523212049_94999e6d6a_n.jpg,240,320
9525992832,9525992832,46687906@N08,7739e4394a,3811,4,DSCN3087,1,0,0,4,1376677964,2013-08-03 11:44:26,0,0,86,,47.036083,12.623327,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3811/9525992832_39bb07c259_o.jpg,2736,3648,https://live.staticflickr.com/3811/9525992832_7739e4394a.jpg,375,500,https://live.staticflickr.com/3811/9525992832_7739e4394a_t.jpg,75,100,https://live.staticflickr.com/3811/9525992832_7739e4394a_n.jpg,240,320
9525988620,9525988620,46687906@N08,33f4f0538f,3731,4,DSCN3089,1,0,0,4,1376677965,2013-08-03 11:48:01,0,0,73,,47.037888,12.623633,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3731/9525988620_26b7dedd9d_o.jpg,2736,3648,https://live.staticflickr.com/3731/9525988620_33f4f0538f.jpg,375,500,https://live.staticflickr.com/3731/9525988620_33f4f0538f_t.jpg,75,100,https://live.staticflickr.com/3731/9525988620_33f4f0538f_n.jpg,240,320
9520245718,9520245718,46687906@N08,5db12522e2,7410,8,DSCN3103,1,0,0,4,1376602574,2013-08-03 12:45:17,0,0,74,,47.045052,12.622213,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7410/9520245718_839f8cdeb0_o.jpg,2736,3648,https://live.staticflickr.com/7410/9520245718_5db12522e2.jpg,375,500,https://live.staticflickr.com/7410/9520245718_5db12522e2_t.jpg,75,100,https://live.staticflickr.com/7410/9520245718_5db12522e2_n.jpg,240,320
9520243748,9520243748,46687906@N08,c7958b18b8,3696,4,DSCN3104,1,0,0,4,1376602575,2013-08-03 12:45:37,0,0,71,,47.045138,12.622311,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3696/9520243748_6985f8a4d7_o.jpg,2736,3648,https://live.staticflickr.com/3696/9520243748_c7958b18b8.jpg,375,500,https://live.staticflickr.com/3696/9520243748_c7958b18b8_t.jpg,75,100,https://live.staticflickr.com/3696/9520243748_c7958b18b8_n.jpg,240,320
